"treatment_indicator","Profit_zscore","urban","female","group"
0,-0.3168374163041,1,1,"Kenya"
0,-0.460269749508966,1,1,"Kenya"
0,0.435811826541299,1,1,"Kenya"
0,0.0489303180186462,1,1,"Kenya"
0,-1.18688322514325,1,1,"Kenya"
0,1.42567613392666,1,1,"Kenya"
0,-0.829498830466856,1,1,"Kenya"
1,-0.389998698699439,1,1,"Kenya"
1,0.0655324085892179,1,1,"Kenya"
1,-0.224333602562805,1,1,"Kenya"
1,-0.46585905545796,1,1,"Kenya"
1,-0.724056275716176,1,1,"Kenya"
1,0.0489303180186462,1,1,"Kenya"
1,-0.158963314848347,1,1,"Kenya"
1,0.498783137522885,1,1,"Kenya"
1,0.131645562963487,1,1,"Kenya"
1,0.671297780552408,1,1,"Kenya"
1,0.541254381291978,1,1,"Kenya"
1,-0.731427409614136,1,1,"Kenya"
1,-0.825076740480147,1,1,"Kenya"
1,0.131645562963487,1,1,"Kenya"
1,0.775987937490871,1,1,"Kenya"
1,0.27764799441528,1,1,"Kenya"
1,0.561014170856412,1,1,"Kenya"
1,-0.682786669535997,1,1,"Kenya"
1,-0.168709237940829,1,1,"Kenya"
1,-0.600870430429146,1,1,"Kenya"
1,-0.217489656868194,1,1,"Kenya"
1,-0.523134612290154,1,1,"Kenya"
1,2.12289270255217,1,1,"Kenya"
1,-1.19470189601593,1,1,"Kenya"
1,-0.83245048516104,1,1,"Kenya"
1,-0.991949834346075,1,1,"Kenya"
1,-1.14293226553969,1,1,"Kenya"
1,-1.16129337150931,1,1,"Kenya"
1,-1.08891837732084,1,1,"Kenya"
1,-1.04038393996821,1,1,"Kenya"
1,0.195239990258008,1,1,"Kenya"
1,3.80712779921529,1,1,"Kenya"
1,-0.780577248782566,1,1,"Kenya"
1,0.278148761642014,1,1,"Kenya"
1,-0.962597852637492,1,1,"Kenya"
1,-0.249564779338118,1,1,"Kenya"
1,2.24357540160907,1,1,"Kenya"
1,1.33767484140208,1,1,"Kenya"
1,-0.224333602562805,1,1,"Kenya"
1,3.20821273521255,1,1,"Kenya"
1,0.279249140311339,1,1,"Kenya"
1,-1.08891837732084,1,1,"Kenya"
1,-0.724056275716176,1,1,"Kenya"
0,1.07309802369418,1,1,"Kenya"
0,-0.997080682348587,1,1,"Kenya"
0,-0.95857521557289,1,1,"Kenya"
0,-0.417741432080987,1,1,"Kenya"
0,-0.714228454047726,1,1,"Kenya"
0,-0.334540023946592,1,1,"Kenya"
0,0.27764799441528,1,1,"Kenya"
0,-0.536308370938801,1,1,"Kenya"
0,2.47569674181991,1,1,"Kenya"
0,-1.15812447795609,1,1,"Kenya"
0,-0.869866439067301,1,1,"Kenya"
0,-0.391206696428733,1,1,"Kenya"
0,-0.454367231750619,1,1,"Kenya"
0,-0.962597852637492,1,1,"Kenya"
0,2.68297338955041,1,1,"Kenya"
0,0.541254381291978,1,1,"Kenya"
0,-1.0569462085986,1,1,"Kenya"
0,-1.05869907189245,1,1,"Kenya"
0,-0.820625228446936,1,1,"Kenya"
0,-1.08891837732084,1,1,"Kenya"
1,-0.536308370938801,1,1,"Kenya"
1,0.0655324085892179,1,1,"Kenya"
1,-0.168709237940829,1,1,"Kenya"
1,0.278148761642014,1,1,"Kenya"
1,-0.46585905545796,1,1,"Kenya"
1,-0.460269749508966,1,1,"Kenya"
1,-1.04038393996821,1,1,"Kenya"
0,-0.389998698699439,1,1,"Kenya"
0,-0.607954761723475,1,1,"Kenya"
0,-0.72495288416059,1,1,"Kenya"
0,-0.0881092350543025,1,1,"Kenya"
0,-0.61488069461182,1,1,"Kenya"
0,-0.900323788977279,1,1,"Kenya"
0,0.804860768168677,1,1,"Kenya"
1,0.195239990258008,1,1,"Kenya"
1,1.93633010390226,1,1,"Kenya"
1,0.053788220547076,1,1,"Kenya"
1,0.64440675833833,1,1,"Kenya"
1,-1.04038393996821,1,1,"Kenya"
1,1.80464638489099,1,1,"Kenya"
1,0.140364316401739,1,1,"Kenya"
1,-0.72495288416059,1,1,"Kenya"
1,0.64440675833833,1,1,"Kenya"
1,0.775987937490871,1,1,"Kenya"
1,1.42567613392666,1,1,"Kenya"
1,0.646696936042658,1,1,"Kenya"
1,1.65833671265162,1,1,"Kenya"
1,-0.458290946098432,1,1,"Kenya"
1,0.053788220547076,1,1,"Kenya"
1,0.131645562963487,1,1,"Kenya"
1,1.76946553184994,1,1,"Kenya"
1,-0.560853529958866,1,1,"Kenya"
1,1.06846715504538,1,1,"Kenya"
1,-0.975237387656886,1,1,"Kenya"
1,-0.458290946098432,1,1,"Kenya"
1,-0.0881092350543025,1,1,"Kenya"
1,-0.900323788977279,1,1,"Kenya"
0,-0.609463207058481,1,1,"Kenya"
0,-0.682786669535997,1,1,"Kenya"
0,-0.224333602562805,1,1,"Kenya"
0,0.0308797417215726,1,1,"Kenya"
0,-0.900323788977279,1,1,"Kenya"
0,0.27764799441528,1,1,"Kenya"
1,-0.536308370938801,1,1,"Kenya"
1,-0.907282392973561,1,1,"Kenya"
1,-0.72495288416059,1,1,"Kenya"
1,-0.747373629107672,1,1,"Kenya"
1,-0.912923972919539,1,1,"Kenya"
1,-0.711729200633716,1,1,"Kenya"
1,-0.724056275716176,1,1,"Kenya"
0,0.780478679215455,1,1,"Kenya"
0,-0.308627130473389,1,1,"Kenya"
0,-0.391206696428733,1,1,"Kenya"
0,0.64440675833833,1,1,"Kenya"
0,-1.21096725122726,1,1,"Kenya"
0,0.797027506114782,1,1,"Kenya"
0,-0.249564779338118,1,1,"Kenya"
1,-0.536308370938801,1,1,"Kenya"
1,-0.308627130473389,1,1,"Kenya"
1,-0.780577248782566,1,1,"Kenya"
1,-0.674122029768409,1,1,"Kenya"
1,-1.03710867221442,1,1,"Kenya"
1,-0.145945435603029,1,1,"Kenya"
1,-0.513171166214817,1,1,"Kenya"
0,0.561014170856412,1,1,"Kenya"
0,1.93633010390226,1,1,"Kenya"
0,1.74318074842728,1,1,"Kenya"
0,-1.08891837732084,1,1,"Kenya"
0,-1.04038393996821,1,1,"Kenya"
1,1.29256253205322,1,1,"Kenya"
1,0.888683394526954,1,1,"Kenya"
1,0.053788220547076,1,1,"Kenya"
1,0.424651960320541,1,1,"Kenya"
1,2.0178349304397,1,1,"Kenya"
1,-0.460269749508966,1,1,"Kenya"
1,-0.513171166214817,1,1,"Kenya"
1,-0.719195461238003,1,1,"Kenya"
1,-1.0569462085986,1,1,"Kenya"
1,-0.72495288416059,1,1,"Kenya"
1,-0.454367231750619,1,1,"Kenya"
1,0.279249140311339,1,1,"Kenya"
1,-1.08891837732084,1,1,"Kenya"
0,-0.682618043178162,1,1,"Kenya"
0,-0.308627130473389,1,1,"Kenya"
0,0.387534408278933,1,1,"Kenya"
0,-1.11363162580399,1,1,"Kenya"
0,-0.714228454047726,1,1,"Kenya"
0,1.11135182002072,1,1,"Kenya"
0,-1.04038393996821,1,1,"Kenya"
0,-0.536308370938801,1,1,"Kenya"
0,0.0655324085892179,1,1,"Kenya"
0,-0.335582331806757,1,1,"Kenya"
0,-1.18688322514325,1,1,"Kenya"
0,0.279249140311339,1,1,"Kenya"
0,-0.145945435603029,1,1,"Kenya"
0,-0.407728611464137,1,1,"Kenya"
0,4.58453015743886,1,1,"Kenya"
0,0.813851486714433,1,1,"Kenya"
0,-0.669328519538614,1,1,"Kenya"
0,3.94072872860518,1,1,"Kenya"
0,-1.0619456120734,1,1,"Kenya"
0,1.55140585948903,1,1,"Kenya"
0,0.541254381291978,1,1,"Kenya"
0,-0.389998698699439,1,1,"Kenya"
0,1.18801102577704,1,1,"Kenya"
0,0.331910043656957,1,1,"Kenya"
0,-0.600870430429146,1,1,"Kenya"
0,3.75642072056807,1,1,"Kenya"
0,-0.69601298493842,1,1,"Kenya"
0,-0.776777553091516,1,1,"Kenya"
1,-0.170534190340396,1,1,"Kenya"
1,-0.308627130473389,1,1,"Kenya"
1,0.610031866766837,1,1,"Kenya"
1,-0.307864033072092,1,1,"Kenya"
1,-0.714228454047726,1,1,"Kenya"
1,-0.145945435603029,1,1,"Kenya"
1,0.0140416075385807,1,1,"Kenya"
1,-1.04839222377657,1,1,"Kenya"
1,-0.83245048516104,1,1,"Kenya"
1,-1.18688322514325,1,1,"Kenya"
1,-0.217489656868194,1,1,"Kenya"
1,-0.648864337852529,1,1,"Kenya"
1,-0.513171166214817,1,1,"Kenya"
0,-0.170534190340396,1,1,"Kenya"
0,-0.682786669535997,1,1,"Kenya"
0,-0.613704154916638,1,1,"Kenya"
0,0.278148761642014,1,1,"Kenya"
0,-0.217489656868194,1,1,"Kenya"
0,1.42567613392666,1,1,"Kenya"
0,0.804860768168677,1,1,"Kenya"
1,-0.243689026460077,1,1,"Kenya"
1,-0.836201613404542,1,1,"Kenya"
1,0.671297780552408,1,1,"Kenya"
1,-0.513171166214817,1,1,"Kenya"
0,-0.609463207058481,1,1,"Kenya"
0,-0.383459038285911,1,1,"Kenya"
0,-0.0148576357150392,1,1,"Kenya"
0,0.398466451634427,1,1,"Kenya"
0,-0.724302173189954,1,1,"Kenya"
0,0.27764799441528,1,1,"Kenya"
0,0.0489303180186462,1,1,"Kenya"
0,0.439691947651825,1,1,"Kenya"
0,0.461277759990172,1,1,"Kenya"
0,-0.46585905545796,1,1,"Kenya"
0,0.168378878302908,1,1,"Kenya"
0,-0.776777553091516,1,1,"Kenya"
1,-0.682618043178162,1,1,"Kenya"
1,-0.383459038285911,1,1,"Kenya"
1,-0.307770149495769,1,1,"Kenya"
1,-1.12154705989625,1,1,"Kenya"
1,-1.0569462085986,1,1,"Kenya"
1,0.053788220547076,1,1,"Kenya"
1,1.01066475503465,1,1,"Kenya"
1,1.76946553184994,1,1,"Kenya"
1,-1.08891837732084,1,1,"Kenya"
1,1.59567992879877,1,1,"Kenya"
1,1.65833671265162,1,1,"Kenya"
1,-0.533122853910954,1,1,"Kenya"
1,0.610031866766837,1,1,"Kenya"
1,-0.0881092350543025,1,1,"Kenya"
1,-0.46585905545796,1,1,"Kenya"
1,-0.648864337852529,1,1,"Kenya"
1,-0.513171166214817,1,1,"Kenya"
0,-0.755772879297843,1,1,"Kenya"
0,-0.757618577348518,1,1,"Kenya"
0,-0.836201613404542,1,1,"Kenya"
0,-1.18688322514325,1,1,"Kenya"
0,-0.217489656868194,1,1,"Kenya"
0,-0.963188651758466,1,1,"Kenya"
0,-0.882220107842195,1,1,"Kenya"
0,2.02411089325003,1,1,"Kenya"
0,0.439691947651825,1,1,"Kenya"
0,0.331910043656957,1,1,"Kenya"
0,1.01066475503465,1,1,"Kenya"
0,-0.664554574329773,1,1,"Kenya"
0,0.482703192208845,1,1,"Kenya"
0,0.0140416075385807,1,1,"Kenya"
0,-0.828927715417524,1,1,"Kenya"
0,-0.83245048516104,1,1,"Kenya"
0,-0.72495288416059,1,1,"Kenya"
0,-0.820625228446936,1,1,"Kenya"
0,-1.08891837732084,1,1,"Kenya"
1,-1.04839222377657,1,1,"Kenya"
1,-1.0569462085986,1,1,"Kenya"
1,-1.18688322514325,1,1,"Kenya"
1,-0.962597852637492,1,1,"Kenya"
1,-0.711729200633716,1,1,"Kenya"
1,0.27764799441528,1,1,"Kenya"
1,1.65833671265162,1,1,"Kenya"
1,1.038347210152,1,1,"Kenya"
1,-0.224333602562805,1,1,"Kenya"
1,1.01066475503465,1,1,"Kenya"
1,-0.217489656868194,1,1,"Kenya"
1,-0.145945435603029,1,1,"Kenya"
1,0.0140416075385807,1,1,"Kenya"
1,0.195239990258008,1,1,"Kenya"
1,-1.0569462085986,1,1,"Kenya"
1,-0.502455425672685,1,1,"Kenya"
1,-1.18688322514325,1,1,"Kenya"
1,0.0308797417215726,1,1,"Kenya"
1,-1.08891837732084,1,1,"Kenya"
1,1.59567992879877,1,1,"Kenya"
0,-0.170534190340396,1,1,"Kenya"
0,-0.795034531254779,1,1,"Kenya"
0,-0.279957967184781,1,1,"Kenya"
0,-0.747373629107672,1,1,"Kenya"
0,1.2727267346704,1,1,"Kenya"
0,-0.145945435603029,1,1,"Kenya"
0,-0.249564779338118,1,1,"Kenya"
0,-1.04839222377657,1,1,"Kenya"
0,0.290028132026782,1,1,"Kenya"
0,-0.454367231750619,1,1,"Kenya"
0,-0.863250093201586,1,1,"Kenya"
0,-1.08891837732084,1,1,"Kenya"
0,-0.597525210015361,1,1,"Kenya"
1,3.85298179624205,1,1,"Kenya"
1,1.18801102577704,1,1,"Kenya"
1,0.64440675833833,1,1,"Kenya"
1,-0.217489656868194,1,1,"Kenya"
1,0.797027506114782,1,1,"Kenya"
1,-0.249564779338118,1,1,"Kenya"
0,2.38988507384843,1,1,"Kenya"
0,4.50373739030517,1,1,"Kenya"
0,1.02435733608064,1,1,"Kenya"
0,1.59567992879877,1,1,"Kenya"
1,-0.828927715417524,1,1,"Kenya"
1,-0.308627130473389,1,1,"Kenya"
1,-0.780577248782566,1,1,"Kenya"
1,-0.454367231750619,1,1,"Kenya"
1,-0.962597852637492,1,1,"Kenya"
1,-0.460269749508966,1,1,"Kenya"
1,-0.776777553091516,1,1,"Kenya"
1,-0.316843862579758,1,1,"Kenya"
1,0.439691947651825,1,1,"Kenya"
1,0.610031866766837,1,1,"Kenya"
1,-0.307864033072092,1,1,"Kenya"
1,-0.3168374163041,1,1,"Kenya"
1,0.804860768168677,1,1,"Kenya"
1,1.29256253205322,1,1,"Kenya"
1,-1.0569462085986,1,1,"Kenya"
1,-0.780577248782566,1,1,"Kenya"
1,-0.307864033072092,1,1,"Kenya"
1,-0.515532935175913,1,1,"Kenya"
1,-0.900323788977279,1,1,"Kenya"
0,-0.0242245181010346,1,1,"Kenya"
0,0.275061750464278,1,1,"Kenya"
0,0.27628567903498,1,1,"Kenya"
0,0.131645562963487,1,1,"Kenya"
0,0.378596899747245,1,1,"Kenya"
0,0.797027506114782,1,1,"Kenya"
0,1.53241439594837,1,1,"Kenya"
1,-0.170534190340396,1,1,"Kenya"
1,-0.83245048516104,1,1,"Kenya"
1,0.053788220547076,1,1,"Kenya"
1,-0.747373629107672,1,1,"Kenya"
1,-0.249564779338118,1,1,"Kenya"
0,-0.536308370938801,1,1,"Kenya"
0,-0.682786669535997,1,1,"Kenya"
0,-0.502455425672685,1,1,"Kenya"
0,0.278148761642014,1,1,"Kenya"
0,-0.813576213483633,1,1,"Kenya"
0,0.27764799441528,1,1,"Kenya"
0,-0.536308370938801,1,1,"Kenya"
0,-0.502455425672685,1,1,"Kenya"
0,-0.454367231750619,1,1,"Kenya"
0,-0.46585905545796,1,1,"Kenya"
0,-0.460269749508966,1,1,"Kenya"
0,0.541254381291978,1,1,"Kenya"
1,-0.755772879297843,1,1,"Kenya"
1,-0.682786669535997,1,1,"Kenya"
1,-0.72495288416059,1,1,"Kenya"
1,-0.820625228446936,1,1,"Kenya"
1,1.76946553184994,1,1,"Kenya"
1,-0.460269749508966,1,1,"Kenya"
1,-0.249564779338118,1,1,"Kenya"
1,-0.170534190340396,1,1,"Kenya"
1,0.439691947651825,1,1,"Kenya"
1,-0.891825978026518,1,1,"Kenya"
1,-0.893876827786199,1,1,"Kenya"
1,-1.03710867221442,1,1,"Kenya"
1,-0.460269749508966,1,1,"Kenya"
1,0.0140416075385807,1,1,"Kenya"
1,-0.536308370938801,1,1,"Kenya"
1,0.0655324085892179,1,1,"Kenya"
1,-0.224333602562805,1,1,"Kenya"
1,-0.0881092350543025,1,1,"Kenya"
1,0.0308797417215726,1,1,"Kenya"
1,-0.460269749508966,1,1,"Kenya"
1,1.59567992879877,1,1,"Kenya"
1,-0.46315353481912,1,1,"Kenya"
1,-1.0569462085986,1,1,"Kenya"
1,-0.0574605086968763,1,1,"Kenya"
1,0.131645562963487,1,1,"Kenya"
1,-0.46585905545796,1,1,"Kenya"
1,-0.334540023946592,1,1,"Kenya"
1,-0.407728611464137,1,1,"Kenya"
1,0.195239990258008,1,1,"Kenya"
1,0.0655324085892179,1,1,"Kenya"
1,0.053788220547076,1,1,"Kenya"
1,-0.0881092350543025,1,1,"Kenya"
1,1.2727267346704,1,1,"Kenya"
1,0.482703192208845,1,1,"Kenya"
1,-1.04038393996821,1,1,"Kenya"
0,0.0489303180186462,1,1,"Kenya"
0,-0.83245048516104,1,1,"Kenya"
0,0.498783137522885,1,1,"Kenya"
0,-0.527618831089882,1,1,"Kenya"
0,0.179901380875432,1,1,"Kenya"
0,0.0426491527405331,1,1,"Kenya"
0,0.541254381291978,1,1,"Kenya"
1,1.343770917337,1,1,"Kenya"
1,-0.308627130473389,1,1,"Kenya"
1,0.053788220547076,1,1,"Kenya"
1,0.0583939636242241,1,1,"Kenya"
1,-0.46585905545796,1,1,"Kenya"
1,0.671297780552408,1,1,"Kenya"
1,-0.513171166214817,1,1,"Kenya"
0,0.561014170856412,1,1,"Kenya"
0,-0.570538807817215,1,1,"Kenya"
0,0.331910043656957,1,1,"Kenya"
0,-1.21096725122726,1,1,"Kenya"
0,-1.08891837732084,1,1,"Kenya"
0,-0.618613720965496,1,1,"Kenya"
0,0.487859334736731,1,1,"Kenya"
0,0.477107901558086,1,1,"Kenya"
0,-0.836201613404542,1,1,"Kenya"
0,-1.18688322514325,1,1,"Kenya"
0,-0.0187941379963807,1,1,"Kenya"
0,0.671297780552408,1,1,"Kenya"
0,1.01574587767004,1,1,"Kenya"
0,-0.536308370938801,1,1,"Kenya"
0,-0.308627130473389,1,1,"Kenya"
0,-0.502455425672685,1,1,"Kenya"
0,-0.0148576357150392,1,1,"Kenya"
0,-0.912923972919539,1,1,"Kenya"
0,-0.774594063414904,1,1,"Kenya"
0,-0.671334998340836,1,1,"Kenya"
0,-0.682618043178162,1,1,"Kenya"
0,-0.458290946098432,1,1,"Kenya"
0,-0.391206696428733,1,1,"Kenya"
0,-0.600870430429146,1,1,"Kenya"
0,-0.813576213483633,1,1,"Kenya"
0,-0.460269749508966,1,1,"Kenya"
0,-0.170534190340396,1,1,"Kenya"
0,3.43296826015268,1,1,"Kenya"
0,0.943778054498694,1,1,"Kenya"
0,1.01066475503465,1,1,"Kenya"
0,0.0308797417215726,1,1,"Kenya"
0,-0.208810298384217,1,1,"Kenya"
0,0.804860768168677,1,1,"Kenya"
1,0.195239990258008,1,1,"Kenya"
1,-0.682786669535997,1,1,"Kenya"
1,-0.641516337227626,1,1,"Kenya"
1,1.01066475503465,1,1,"Kenya"
1,-0.962597852637492,1,1,"Kenya"
1,-0.648864337852529,1,1,"Kenya"
1,-0.513171166214817,1,1,"Kenya"
1,0.561014170856412,1,1,"Kenya"
1,-0.757618577348518,1,1,"Kenya"
1,-0.836201613404542,1,1,"Kenya"
1,0.0950197632938557,1,1,"Kenya"
1,-0.774594063414904,1,1,"Kenya"
1,1.59567992879877,1,1,"Kenya"
1,0.195239990258008,1,1,"Kenya"
1,-0.502455425672685,1,1,"Kenya"
1,-0.774594063414904,1,1,"Kenya"
1,1.59567992879877,1,1,"Kenya"
1,-0.170534190340396,1,1,"Kenya"
1,-0.83245048516104,1,1,"Kenya"
1,1.72251915920636,1,1,"Kenya"
1,-0.307864033072092,1,1,"Kenya"
1,0.775987937490871,1,1,"Kenya"
1,2.05432476173853,1,1,"Kenya"
1,4.23174379756576,1,1,"Kenya"
1,-0.902082551537205,1,1,"Kenya"
1,-0.705236241879753,1,1,"Kenya"
1,-0.585999475071341,1,1,"Kenya"
1,0.36463810208459,1,1,"Kenya"
0,-1.15812447795609,1,1,"Kenya"
0,-0.982114300786083,1,1,"Kenya"
0,-0.891825978026518,1,1,"Kenya"
0,1.01066475503465,1,1,"Kenya"
0,0.527618538901105,1,1,"Kenya"
0,-0.900323788977279,1,1,"Kenya"
0,-0.882220107842195,1,1,"Kenya"
0,0.195239990258008,1,1,"Kenya"
0,0.439691947651825,1,1,"Kenya"
0,-0.780577248782566,1,1,"Kenya"
0,-0.600870430429146,1,1,"Kenya"
0,-0.962597852637492,1,1,"Kenya"
0,0.482703192208845,1,1,"Kenya"
0,-0.513171166214817,1,1,"Kenya"
0,-0.719195461238003,1,1,"Kenya"
0,-0.607954761723475,1,1,"Kenya"
0,-0.613704154916638,1,1,"Kenya"
0,-0.747373629107672,1,1,"Kenya"
0,0.922757231677157,1,1,"Kenya"
0,-0.249564779338118,1,1,"Kenya"
1,0.561014170856412,1,1,"Kenya"
1,0.439691947651825,1,1,"Kenya"
1,-0.914075723875309,1,1,"Kenya"
1,-0.787167035971141,1,1,"Kenya"
0,-0.682618043178162,1,1,"Kenya"
0,-0.600870430429146,1,1,"Kenya"
0,0.279249140311339,1,1,"Kenya"
0,1.11135182002072,1,1,"Kenya"
1,-0.389998698699439,1,1,"Kenya"
1,-0.558079790294661,1,1,"Kenya"
1,-0.857251028116567,1,1,"Kenya"
1,0.527618538901105,1,1,"Kenya"
0,-0.755772879297843,1,1,"Kenya"
0,-0.682786669535997,1,1,"Kenya"
0,-0.224333602562805,1,1,"Kenya"
0,-0.0881092350543025,1,1,"Kenya"
0,-0.714228454047726,1,1,"Kenya"
0,-0.648864337852529,1,1,"Kenya"
1,-0.792350297357684,1,1,"Kenya"
1,-0.420874992192172,1,1,"Kenya"
1,-0.613704154916638,1,1,"Kenya"
1,-0.893876827786199,1,1,"Kenya"
1,-0.962597852637492,1,1,"Kenya"
1,-0.145945435603029,1,1,"Kenya"
1,1.06846715504538,1,1,"Kenya"
1,-0.682618043178162,1,1,"Kenya"
1,-0.533122853910954,1,1,"Kenya"
1,-0.224333602562805,1,1,"Kenya"
1,-0.0881092350543025,1,1,"Kenya"
1,-0.217489656868194,1,1,"Kenya"
1,0.168378878302908,1,1,"Kenya"
1,-0.513171166214817,1,1,"Kenya"
1,-0.316843862579758,1,1,"Kenya"
1,-1.0569462085986,1,1,"Kenya"
1,-0.669328519538614,1,1,"Kenya"
1,-1.04038002646473,1,1,"Kenya"
1,0.775987937490871,1,1,"Kenya"
1,0.27764799441528,1,1,"Kenya"
1,-0.389998698699439,1,1,"Kenya"
1,-0.458290946098432,1,1,"Kenya"
1,-0.72495288416059,1,1,"Kenya"
1,-0.600870430429146,1,1,"Kenya"
1,-1.01227173235545,1,1,"Kenya"
1,-0.774594063414904,1,1,"Kenya"
1,0.0140416075385807,1,1,"Kenya"
0,0.926788351454816,1,1,"Kenya"
0,1.72251915920636,1,1,"Kenya"
0,-1.18688322514325,1,1,"Kenya"
0,0.482703192208845,1,1,"Kenya"
0,0.541254381291978,1,1,"Kenya"
0,-1.04839222377657,1,1,"Kenya"
0,-0.682786669535997,1,1,"Kenya"
0,-0.808389431093554,1,1,"Kenya"
0,-0.783999428777304,1,1,"Kenya"
0,-0.962597852637492,1,1,"Kenya"
0,-0.774594063414904,1,1,"Kenya"
0,-0.249564779338118,1,1,"Kenya"
0,-0.536308370938801,1,1,"Kenya"
0,-0.83245048516104,1,1,"Kenya"
0,-0.224333602562805,1,1,"Kenya"
0,-0.454367231750619,1,1,"Kenya"
0,-0.217489656868194,1,1,"Kenya"
0,-0.145945435603029,1,1,"Kenya"
0,-0.776777553091516,1,1,"Kenya"
1,-0.389998698699439,1,1,"Kenya"
1,-0.458290946098432,1,1,"Kenya"
1,-0.558079790294661,1,1,"Kenya"
1,1.74318074842728,1,1,"Kenya"
1,2.43151393842566,1,1,"Kenya"
0,-0.536308370938801,1,1,"Kenya"
0,-0.383459038285911,1,1,"Kenya"
0,-0.279957967184781,1,1,"Kenya"
0,-0.930502627455831,1,1,"Kenya"
0,-0.912923972919539,1,1,"Kenya"
0,-0.536308370938801,1,1,"Kenya"
0,0.813851486714433,1,1,"Kenya"
0,-0.502455425672685,1,1,"Kenya"
0,-0.0881092350543025,1,1,"Kenya"
0,-1.08678255193238,1,1,"Kenya"
0,-0.145945435603029,1,1,"Kenya"
0,-0.249564779338118,1,1,"Kenya"
1,-0.170534190340396,1,1,"Kenya"
1,-0.682786669535997,1,1,"Kenya"
1,-1.05869907189245,1,1,"Kenya"
1,-0.967128427125462,1,1,"Kenya"
1,-0.813576213483633,1,1,"Kenya"
1,-0.774594063414904,1,1,"Kenya"
1,1.59567992879877,1,1,"Kenya"
1,-0.682786669535997,1,1,"Kenya"
1,-0.224333602562805,1,1,"Kenya"
1,0.278148761642014,1,1,"Kenya"
1,0.0308797417215726,1,1,"Kenya"
1,-0.407728611464137,1,1,"Kenya"
0,-1.26785673213561,1,1,"Kenya"
0,2.68464918202747,1,1,"Kenya"
0,1.72251915920636,1,1,"Kenya"
0,-0.454367231750619,1,1,"Kenya"
0,-0.0187941379963807,1,1,"Kenya"
0,-0.774594063414904,1,1,"Kenya"
0,0.0489303180186462,1,1,"Kenya"
0,1.72251915920636,1,1,"Kenya"
0,0.278148761642014,1,1,"Kenya"
0,0.279249140311339,1,1,"Kenya"
0,2.68297338955041,1,1,"Kenya"
0,0.27764799441528,1,1,"Kenya"
0,-0.902082551537205,1,1,"Kenya"
0,0.813851486714433,1,1,"Kenya"
0,-0.224333602562805,1,1,"Kenya"
0,-0.967128427125462,1,1,"Kenya"
0,-0.46585905545796,1,1,"Kenya"
0,0.797027506114782,1,1,"Kenya"
0,-0.882220107842195,1,1,"Kenya"
1,0.561014170856412,1,1,"Kenya"
1,2.68464918202747,1,1,"Kenya"
1,1.1662755129866,1,1,"Kenya"
1,1.01066475503465,1,1,"Kenya"
1,0.775987937490871,1,1,"Kenya"
1,-0.774594063414904,1,1,"Kenya"
1,2.12289270255217,1,1,"Kenya"
0,-0.938659969597045,1,1,"Kenya"
0,-1.0569462085986,1,1,"Kenya"
0,-0.975262524959482,1,1,"Kenya"
0,2.47569674181991,1,1,"Kenya"
0,-0.714228454047726,1,1,"Kenya"
0,-0.774594063414904,1,1,"Kenya"
0,-0.882220107842195,1,1,"Kenya"
1,-0.938659969597045,1,1,"Kenya"
1,-0.795034531254779,1,1,"Kenya"
1,-0.391206696428733,1,1,"Kenya"
1,-1.01840454666295,1,1,"Kenya"
1,-0.813576213483633,1,1,"Kenya"
1,-0.774594063414904,1,1,"Kenya"
1,-0.618613720965496,1,1,"Kenya"
1,-0.389998698699439,1,1,"Kenya"
1,-0.714228454047726,1,1,"Kenya"
1,0.168378878302908,1,1,"Kenya"
1,1.59567992879877,1,1,"Kenya"
1,-0.353421280639598,1,1,"Kenya"
1,0.439691947651825,1,1,"Kenya"
1,0.053788220547076,1,1,"Kenya"
1,-0.454367231750619,1,1,"Kenya"
1,0.279249140311339,1,1,"Kenya"
1,0.168378878302908,1,1,"Kenya"
1,0.541254381291978,1,1,"Kenya"
1,-0.0973793542207155,1,1,"Kenya"
1,-0.757618577348518,1,1,"Kenya"
1,-0.391206696428733,1,1,"Kenya"
1,-1.18688322514325,1,1,"Kenya"
1,-0.46585905545796,1,1,"Kenya"
1,-0.334540023946592,1,1,"Kenya"
1,-0.249564779338118,1,1,"Kenya"
1,0.926788351454816,1,1,"Kenya"
1,0.0655324085892179,1,1,"Kenya"
1,-0.613704154916638,1,1,"Kenya"
1,-1.18688322514325,1,1,"Kenya"
1,-0.813576213483633,1,1,"Kenya"
1,1.42567613392666,1,1,"Kenya"
1,0.27764799441528,1,1,"Kenya"
1,0.561014170856412,1,1,"Kenya"
1,0.813851486714433,1,1,"Kenya"
1,-0.836201613404542,1,1,"Kenya"
1,-0.307864033072092,1,1,"Kenya"
1,-1.08678255193238,1,1,"Kenya"
1,-0.145945435603029,1,1,"Kenya"
1,1.06846715504538,1,1,"Kenya"
0,-0.536308370938801,1,1,"Kenya"
0,-0.548089235473458,1,1,"Kenya"
0,-0.391206696428733,1,1,"Kenya"
0,-0.0881092350543025,1,1,"Kenya"
0,-0.61488069461182,1,1,"Kenya"
0,0.168378878302908,1,1,"Kenya"
0,-0.249564779338118,1,1,"Kenya"
0,0.195239990258008,1,1,"Kenya"
0,0.439691947651825,1,1,"Kenya"
0,-0.224333602562805,1,1,"Kenya"
