"treatment_indicator","Revenue_zscore","urban","female","group"
1,-0.506845965472345,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,-0.342159964313124,0,0,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
1,-0.506845965472345,0,1,"Pakistan"
1,-0.556251636417622,0,1,"Pakistan"
1,1.93050411368961,0,0,"Pakistan"
1,3.31386799306387,0,0,"Pakistan"
1,0.77770344956635,0,0,"Pakistan"
1,0.217771877643949,0,0,"Pakistan"
1,-0.144536929598737,0,0,"Pakistan"
1,4.23610575527053,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,-0.440971518721596,0,0,"Pakistan"
1,-0.375097154388193,0,1,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,-0.655063174089827,0,1,"Pakistan"
1,-0.622125995002757,0,1,"Pakistan"
1,-0.622125995002757,0,1,"Pakistan"
1,0.448332112693203,0,0,"Pakistan"
1,1.10707599873316,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,0.118960156764732,0,0,"Pakistan"
1,4.23610575527053,0,0,"Pakistan"
1,0.613018211834101,0,0,"Pakistan"
1,1.27176182391188,0,0,"Pakistan"
1,15.7641135809167,0,0,"Pakistan"
1,0.283645968175875,0,0,"Pakistan"
1,0.547143755642188,0,0,"Pakistan"
1,0.613018211834101,0,0,"Pakistan"
1,1.93050411368961,0,0,"Pakistan"
1,0.283645968175875,0,0,"Pakistan"
1,0.942390043405583,0,0,"Pakistan"
1,-0.440971518721596,0,0,"Pakistan"
1,0.942390043405583,0,0,"Pakistan"
1,0.118960156764732,0,0,"Pakistan"
1,-0.309222800267828,0,0,"Pakistan"
1,0.942390043405583,0,0,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.440971518721596,0,0,"Pakistan"
0,-0.120710848460326,1,0,"RSA Finance"
0,-0.136164616621923,1,0,"RSA Finance"
0,-0.0800672120069804,1,0,"RSA Finance"
0,0.0438911231426135,1,0,"RSA Finance"
0,-0.272401170686783,1,0,"RSA Finance"
0,0.561045983592362,1,0,"RSA Finance"
0,0.315975984424718,1,0,"RSA Finance"
0,-0.30445683046675,1,0,"RSA Finance"
0,-0.387000154400166,1,1,"RSA Finance"
0,-0.343357282010107,1,1,"RSA Finance"
0,-0.194428934547855,1,0,"RSA Finance"
0,-0.236561141336098,1,1,"RSA Finance"
0,-0.51882905524528,1,1,"RSA Finance"
0,3.60633366268924,1,0,"RSA Finance"
0,1.17195250576116,1,0,"RSA Finance"
0,4.94576791232891,1,0,"RSA Finance"
0,6.62490294935951,1,0,"RSA Finance"
0,-0.395815460839657,1,1,"RSA Finance"
0,-0.308655531145117,1,1,"RSA Finance"
0,-0.0946614008110065,1,0,"RSA Finance"
0,-0.176234191346882,1,0,"RSA Finance"
0,0.577073813482346,1,0,"RSA Finance"
0,-0.320222781433447,1,0,"RSA Finance"
0,-0.320222781433447,1,1,"RSA Finance"
0,-0.461529563388589,1,1,"RSA Finance"
0,-0.349430088411481,1,1,"RSA Finance"
0,-0.344526405191709,1,1,"RSA Finance"
0,0.00808585238792919,1,1,"RSA Finance"
0,-0.331790031721777,1,0,"RSA Finance"
0,-0.401425201301151,1,0,"RSA Finance"
0,-0.312470745411742,1,0,"RSA Finance"
0,-0.262386529991795,1,0,"RSA Finance"
0,0.561045983592362,1,0,"RSA Finance"
0,-0.0773105253785111,1,0,"RSA Finance"
0,-0.03104152422519,1,0,"RSA Finance"
0,-0.272401170686783,1,0,"RSA Finance"
0,-0.397899078725354,1,0,"RSA Finance"
0,-0.384595979916668,1,1,"RSA Finance"
0,-0.32276757649688,1,1,"RSA Finance"
0,-0.532693128100116,1,0,"RSA Finance"
0,-0.386734470591346,1,0,"RSA Finance"
0,0.0215894645867128,1,1,"RSA Finance"
0,0.811881521370605,1,1,"RSA Finance"
0,0.269706983271397,1,1,"RSA Finance"
0,-0.346827457096606,1,0,"RSA Finance"
0,-0.250162556714431,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.128150701676931,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,2.74483780610262,1,1,"RSA Finance"
0,2.58315704093745,1,1,"RSA Finance"
0,-0.216303766071841,1,0,"RSA Finance"
0,0.315975984424718,1,0,"RSA Finance"
0,-0.358394707384937,1,0,"RSA Finance"
0,-0.357749364850946,1,0,"RSA Finance"
0,1.64042614243853,1,0,"RSA Finance"
0,1.74710539545115,1,0,"RSA Finance"
0,3.11235874162856,1,0,"RSA Finance"
0,6.62490294935951,1,0,"RSA Finance"
0,-0.326006406577612,1,1,"RSA Finance"
0,-0.290031783565765,1,1,"RSA Finance"
0,0.607239346684875,1,0,"RSA Finance"
0,0.440837259417485,1,0,"RSA Finance"
0,-0.29484013253276,1,0,"RSA Finance"
0,-0.267013430107128,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.248359425851808,1,0,"RSA Finance"
0,-0.320484660356734,1,0,"RSA Finance"
0,-0.285521030568456,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.352540320136701,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,0.104252831727831,1,0,"RSA Finance"
0,4.00592882640208,1,0,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,0.336656365132592,1,1,"RSA Finance"
0,0.468663688230678,1,1,"RSA Finance"
0,-0.38299319692767,1,0,"RSA Finance"
0,-0.345670732067773,1,0,"RSA Finance"
0,-0.169848527685153,1,0,"RSA Finance"
0,-0.00473641152405766,1,0,"RSA Finance"
0,-0.140930401964328,1,0,"RSA Finance"
0,-0.208289851126849,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,0.480906834142444,1,0,"RSA Finance"
0,5.89236227242413,1,0,"RSA Finance"
0,-0.38268593299043,1,0,"RSA Finance"
0,-0.30445683046675,1,0,"RSA Finance"
0,-0.408133883624757,1,0,"RSA Finance"
0,-0.432679469586619,1,0,"RSA Finance"
0,-0.239252029415135,1,1,"RSA Finance"
0,-0.368568150026685,1,1,"RSA Finance"
0,-0.239252029415135,1,0,"RSA Finance"
0,-0.30445683046675,1,0,"RSA Finance"
0,-0.0194742739368597,1,0,"RSA Finance"
0,0.352684195022576,1,0,"RSA Finance"
0,-0.312125706231616,1,0,"RSA Finance"
0,-0.403829375784648,1,0,"RSA Finance"
0,1.21818700908169,1,0,"RSA Finance"
0,0.186191436189653,1,0,"RSA Finance"
0,0.384739854802543,1,1,"RSA Finance"
0,-0.334103481779443,1,1,"RSA Finance"
0,-0.41184329072964,1,1,"RSA Finance"
0,-0.0448059862490166,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,0.3853794861547,1,1,"RSA Finance"
0,0.016099767332921,1,1,"RSA Finance"
0,0.501051989038003,1,0,"RSA Finance"
0,-0.0319837223370297,1,0,"RSA Finance"
0,-0.239252029415135,1,1,"RSA Finance"
0,-0.352540320136701,1,1,"RSA Finance"
0,0.235005232406406,1,0,"RSA Finance"
0,1.84327237479105,1,0,"RSA Finance"
0,0.400767684692526,1,0,"RSA Finance"
0,-0.467940695344583,1,0,"RSA Finance"
0,-0.419857205674632,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,0.923274939105991,1,1,"RSA Finance"
0,0.579709290998648,1,1,"RSA Finance"
0,-0.380719500441414,1,0,"RSA Finance"
0,-0.382191805433171,1,0,"RSA Finance"
0,0.0802110868928552,1,0,"RSA Finance"
0,0.154034480388094,1,0,"RSA Finance"
0,-0.39260989486166,1,1,"RSA Finance"
0,-0.320222781433447,1,1,"RSA Finance"
0,-0.103626019784462,1,0,"RSA Finance"
0,-0.153474672903105,1,0,"RSA Finance"
0,0.288572875462641,1,0,"RSA Finance"
0,-0.0692134501766799,1,0,"RSA Finance"
0,-0.0800672120069804,1,0,"RSA Finance"
0,-0.112122871786948,1,0,"RSA Finance"
0,-0.503201921102546,1,0,"RSA Finance"
0,1.07941450345452,1,0,"RSA Finance"
0,-0.139773676935495,1,0,"RSA Finance"
0,0.0802110868928552,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.464735129366586,1,1,"RSA Finance"
0,6.65482914242971,1,0,"RSA Finance"
0,6.62490294935951,1,0,"RSA Finance"
0,-0.464735129366586,1,0,"RSA Finance"
0,-0.408133883624757,1,0,"RSA Finance"
0,0.016099767332921,1,0,"RSA Finance"
0,-0.0640393821169968,1,0,"RSA Finance"
0,-0.16945524117535,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.400623809806652,1,1,"RSA Finance"
0,-0.0704505140729903,1,0,"RSA Finance"
0,-0.208289851126849,1,0,"RSA Finance"
0,-0.224214604040306,1,0,"RSA Finance"
0,-0.456721214421594,1,1,"RSA Finance"
0,-0.395409908307594,1,1,"RSA Finance"
0,-0.192983028261814,1,0,"RSA Finance"
0,-0.157000795478902,1,0,"RSA Finance"
0,-0.29477483079912,1,0,"RSA Finance"
0,-0.387840645034377,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.288429000576767,1,1,"RSA Finance"
0,-0.114614907558376,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.376323945331849,1,0,"RSA Finance"
0,-0.400623809806652,1,0,"RSA Finance"
0,-0.162908177512155,1,1,"RSA Finance"
0,-0.271599779192284,1,1,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.396817200207781,1,1,"RSA Finance"
0,-0.240345510906816,1,1,"RSA Finance"
0,-0.363530566512955,1,0,"RSA Finance"
0,0.624115964855548,1,0,"RSA Finance"
0,0.673240792822247,1,0,"RSA Finance"
0,-0.493585223168556,1,0,"RSA Finance"
0,-0.378059032875098,1,0,"RSA Finance"
0,0.154034480388094,1,0,"RSA Finance"
0,1.36243747809154,1,0,"RSA Finance"
0,-0.192983028261814,1,0,"RSA Finance"
0,-0.401448012958102,1,0,"RSA Finance"
0,-0.310867962422744,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,2.16382897259072,1,0,"RSA Finance"
0,-0.0541760248018505,1,0,"RSA Finance"
0,0.00327750342093412,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,0.400767684692526,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.25903202740818,1,0,"RSA Finance"
0,7.19374429374059e-05,1,0,"RSA Finance"
0,-0.158281277396823,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.495188006157555,1,0,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,0.0802110868928552,1,0,"RSA Finance"
0,-0.318881877367735,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,0.320628535242609,1,0,"RSA Finance"
0,-0.187199403117649,1,0,"RSA Finance"
0,2.80494216819006,1,1,"RSA Finance"
0,0.616724491921305,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.342923622202711,1,1,"RSA Finance"
0,-0.21981904893074,1,1,"RSA Finance"
0,-0.354924532298438,1,1,"RSA Finance"
0,-0.480762959256569,1,1,"RSA Finance"
0,-0.178523965401401,1,1,"RSA Finance"
0,0.109947532209484,1,1,"RSA Finance"
0,6.65482914242971,1,0,"RSA Finance"
0,-0.123810871537599,1,1,"RSA Finance"
0,-0.246916921161709,1,1,"RSA Finance"
0,-0.503201921102546,1,0,"RSA Finance"
0,-0.204550278550144,1,0,"RSA Finance"
0,-0.384595979916668,1,0,"RSA Finance"
0,-0.30445683046675,1,0,"RSA Finance"
0,-0.480762959256569,1,0,"RSA Finance"
0,-0.0483948396245431,1,0,"RSA Finance"
0,-0.386198762905666,1,0,"RSA Finance"
0,-0.350297632183106,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.331790031721777,1,0,"RSA Finance"
0,-0.540065929849509,1,0,"RSA Finance"
0,1.73909148050615,1,1,"RSA Finance"
0,1.34777471014378,1,1,"RSA Finance"
0,-0.492463275076257,1,0,"RSA Finance"
0,-0.385577745562513,1,0,"RSA Finance"
0,2.14363390692934,1,1,"RSA Finance"
0,2.56337704294441,1,1,"RSA Finance"
0,1.52764545212731,1,0,"RSA Finance"
0,0.160350236342773,1,0,"RSA Finance"
0,0.732396994804608,1,1,"RSA Finance"
0,-0.240345510906816,1,1,"RSA Finance"
0,-0.326006406577612,1,1,"RSA Finance"
0,0.0471136181700392,1,1,"RSA Finance"
0,1.1059921998518,1,0,"RSA Finance"
0,-0.256024542333214,1,0,"RSA Finance"
0,-0.388469558134595,1,0,"RSA Finance"
0,0.38794542078054,1,1,"RSA Finance"
0,1.03141041475795,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.301251264488754,1,0,"RSA Finance"
0,-0.472749044311578,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.464735129366586,1,0,"RSA Finance"
0,-0.380823605694009,1,0,"RSA Finance"
0,0.0946361337938404,1,0,"RSA Finance"
0,-0.112012276243502,1,0,"RSA Finance"
0,0.0579568994932231,1,0,"RSA Finance"
0,-0.376902307846265,1,1,"RSA Finance"
0,-0.557696542728491,1,1,"RSA Finance"
0,0.128294576562806,1,0,"RSA Finance"
0,0.830718622255415,1,0,"RSA Finance"
0,-0.369152250153084,1,1,"RSA Finance"
0,-0.39260989486166,1,1,"RSA Finance"
0,0.269706983271397,1,0,"RSA Finance"
0,1.36243747809154,1,0,"RSA Finance"
0,-0.464735129366586,1,1,"RSA Finance"
0,-0.202236828492478,1,1,"RSA Finance"
0,-0.227684779126805,1,0,"RSA Finance"
0,-0.0800672120069804,1,0,"RSA Finance"
0,-0.176234191346882,1,0,"RSA Finance"
0,0.208433726012724,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.541668712838507,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.512818619036537,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.366491782586768,1,1,"RSA Finance"
0,-0.360554235081693,1,1,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.358951452092694,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,2.56255179193165,1,0,"RSA Finance"
0,0.320628535242609,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,0.852752487590063,1,1,"RSA Finance"
0,-0.0720532970619886,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.400623809806652,1,0,"RSA Finance"
0,0.246572482694737,1,1,"RSA Finance"
0,-0.413446073718638,1,0,"RSA Finance"
0,-0.336512490246717,1,0,"RSA Finance"
0,-0.240408754443968,1,0,"RSA Finance"
0,-0.397418243828655,1,0,"RSA Finance"
0,-0.381529207961597,1,0,"RSA Finance"
0,-0.399342773405626,1,1,"RSA Finance"
0,-0.472749044311578,1,1,"RSA Finance"
0,0.221255989924711,1,0,"RSA Finance"
0,0.443215737596351,1,0,"RSA Finance"
0,-0.354924532298438,1,0,"RSA Finance"
0,-0.545194835414303,1,1,"RSA Finance"
0,-0.385577745562513,1,1,"RSA Finance"
0,-0.364409677534868,1,0,"RSA Finance"
0,-0.144178531566915,1,0,"RSA Finance"
0,-0.412760783740089,1,0,"RSA Finance"
0,-0.459926780399591,1,0,"RSA Finance"
0,-0.341320839213712,1,0,"RSA Finance"
0,-0.297088280856786,1,0,"RSA Finance"
0,-0.362157018070691,1,0,"RSA Finance"
0,-0.317909331375781,1,0,"RSA Finance"
0,0.400767684692526,1,0,"RSA Finance"
0,-0.369996659424132,1,0,"RSA Finance"
0,1.54210451498773,1,0,"RSA Finance"
0,1.2021591791917,1,0,"RSA Finance"
0,-0.241146902401315,1,1,"RSA Finance"
0,-0.320484660356734,1,1,"RSA Finance"
0,-0.19529647831948,1,1,"RSA Finance"
0,-0.326006406577612,1,0,"RSA Finance"
0,-0.296442915521758,1,0,"RSA Finance"
0,-0.372391080233816,1,1,"RSA Finance"
0,-0.483167133740067,1,1,"RSA Finance"
0,0.12164617958077,1,1,"RSA Finance"
0,0.0802110868928552,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.21981904893074,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,1.43723936018809,1,0,"RSA Finance"
0,-0.224317681016832,1,1,"RSA Finance"
0,-0.227684779126805,1,1,"RSA Finance"
0,-0.17783697433588,1,1,"RSA Finance"
0,-0.514421402025535,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,0.266117885786775,1,1,"RSA Finance"
0,-0.240345510906816,1,0,"RSA Finance"
0,-0.320484660356734,1,1,"RSA Finance"
0,-0.0800672120069804,1,1,"RSA Finance"
0,-0.184307590545566,1,1,"RSA Finance"
0,-0.496790789146553,1,1,"RSA Finance"
0,-0.400036808422926,1,1,"RSA Finance"
0,-0.496790789146553,1,0,"RSA Finance"
0,-0.421575722466574,1,0,"RSA Finance"
0,-0.419857205674632,1,1,"RSA Finance"
0,0.79023324624626,1,0,"RSA Finance"
0,0.561045983592362,1,0,"RSA Finance"
0,-0.354924532298438,1,0,"RSA Finance"
0,-0.483968525234566,1,0,"RSA Finance"
0,-0.352540320136701,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.400623809806652,1,0,"RSA Finance"
0,-0.141974704957042,1,1,"RSA Finance"
0,-0.338267691883242,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.245614017073717,1,1,"RSA Finance"
0,0.441798929210884,1,1,"RSA Finance"
0,-0.464735129366586,1,0,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,0.113549104378938,1,1,"RSA Finance"
0,-0.0997278564372951,1,0,"RSA Finance"
0,-0.240345510906816,1,0,"RSA Finance"
0,-0.379909792921231,1,1,"RSA Finance"
0,-0.55461471161681,1,1,"RSA Finance"
0,1.04933965270486,1,1,"RSA Finance"
0,1.08068425645552,1,1,"RSA Finance"
0,-0.314670501295048,1,0,"RSA Finance"
0,-0.307662396444747,1,0,"RSA Finance"
0,2.92515089236494,1,0,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.531410901708917,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.512818619036537,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.386198762905666,1,1,"RSA Finance"
0,-0.270483605193627,1,1,"RSA Finance"
0,-0.391167390171561,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,2.53567462603834,1,0,"RSA Finance"
0,0.380752586039368,1,0,"RSA Finance"
0,-0.408637724751643,1,1,"RSA Finance"
0,-0.337573656865942,1,1,"RSA Finance"
0,-0.331790031721777,1,1,"RSA Finance"
0,-0.432679469586619,1,1,"RSA Finance"
0,-0.128150701676931,1,1,"RSA Finance"
0,-0.155967827339157,1,1,"RSA Finance"
0,-0.384595979916668,1,0,"RSA Finance"
0,-0.366491782586768,1,1,"RSA Finance"
0,-0.432679469586619,1,1,"RSA Finance"
0,0.0894892237792115,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,0.240489385792691,1,0,"RSA Finance"
0,4.94287609975683,1,0,"RSA Finance"
0,7.19374429374059e-05,1,1,"RSA Finance"
0,0.608049054205058,1,1,"RSA Finance"
0,6.5714821923362,1,0,"RSA Finance"
0,6.38878238579811,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.30445683046675,1,1,"RSA Finance"
0,-0.192983028261814,1,1,"RSA Finance"
0,0.140153780042098,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.456721214421594,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,0.0106823608301065,1,0,"RSA Finance"
0,-0.240345510906816,1,1,"RSA Finance"
0,-0.464735129366586,1,0,"RSA Finance"
0,-0.322536231491113,1,0,"RSA Finance"
0,-0.320484660356734,1,0,"RSA Finance"
0,1.36243747809154,1,0,"RSA Finance"
0,1.42643201210442,1,0,"RSA Finance"
0,-0.400623809806652,1,1,"RSA Finance"
0,-0.368169033878576,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.176234191346882,1,1,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.51922975099253,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.542309826034106,1,1,"RSA Finance"
0,-0.373432132759766,1,1,"RSA Finance"
0,0.168364151287765,1,0,"RSA Finance"
0,-0.391939733221095,1,0,"RSA Finance"
0,-0.253167774818803,1,0,"RSA Finance"
0,-0.204550278550144,1,1,"RSA Finance"
0,-0.400623809806652,1,1,"RSA Finance"
0,-0.248505829645799,1,0,"RSA Finance"
0,-0.176234191346882,1,0,"RSA Finance"
0,0.144322406452789,1,0,"RSA Finance"
0,-0.38268593299043,1,1,"RSA Finance"
0,-0.532612988950666,1,1,"RSA Finance"
0,-0.338730381894775,1,0,"RSA Finance"
0,-0.458323997410592,1,0,"RSA Finance"
0,-0.416230958826588,1,1,"RSA Finance"
0,-0.497592180641052,1,1,"RSA Finance"
0,1.68299407589121,1,1,"RSA Finance"
0,0.754247530599264,1,1,"RSA Finance"
0,-0.208289851126849,1,1,"RSA Finance"
0,-0.309002548653766,1,1,"RSA Finance"
0,-0.368568150026685,1,1,"RSA Finance"
0,-0.30445683046675,1,1,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.344686683490609,1,1,"RSA Finance"
0,-0.205620249201815,1,1,"RSA Finance"
0,-0.367648507615601,1,1,"RSA Finance"
0,-0.50993360965634,1,1,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.457121910168844,1,0,"RSA Finance"
0,-0.337573656865942,1,0,"RSA Finance"
0,-0.260073079934129,1,1,"RSA Finance"
0,-0.39196878166606,1,1,"RSA Finance"
0,-0.263543255020628,1,0,"RSA Finance"
0,-0.208289851126849,1,0,"RSA Finance"
0,-0.146714027108493,1,1,"RSA Finance"
0,-0.0800672120069804,1,1,"RSA Finance"
0,0.263923358127232,1,0,"RSA Finance"
0,-0.0159558924470462,1,0,"RSA Finance"
0,0.528990323812395,1,0,"RSA Finance"
0,-0.357348669103696,1,0,"RSA Finance"
0,-0.308655531145117,1,0,"RSA Finance"
0,-0.400623809806652,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,0.298189573396632,1,0,"RSA Finance"
0,-0.35955143241377,1,0,"RSA Finance"
0,-0.49037965719056,1,0,"RSA Finance"
0,-0.523236708465026,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.368568150026685,1,0,"RSA Finance"
0,-0.192983028261814,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,0.0962389167828388,1,1,"RSA Finance"
0,-0.285521030568456,1,0,"RSA Finance"
0,-0.448707299476602,1,0,"RSA Finance"
0,-0.280415085631775,1,1,"RSA Finance"
0,0.362244985578039,1,0,"RSA Finance"
0,0.208433726012724,1,0,"RSA Finance"
0,-0.3775838043398,1,0,"RSA Finance"
0,-0.21843097889614,1,0,"RSA Finance"
0,0.0588938467665779,1,1,"RSA Finance"
0,0.368872303211459,1,1,"RSA Finance"
0,-0.0640393821169968,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,0.512962493922411,1,0,"RSA Finance"
0,-0.368568150026685,1,1,"RSA Finance"
0,0.400767684692526,1,0,"RSA Finance"
0,0.3853794861547,1,0,"RSA Finance"
0,-0.239252029415135,1,1,"RSA Finance"
0,-0.368568150026685,1,1,"RSA Finance"
0,0.570455490767984,1,0,"RSA Finance"
0,0.400767684692526,1,0,"RSA Finance"
0,1.01001100172453,1,1,"RSA Finance"
0,1.76313322534113,1,0,"RSA Finance"
0,-0.522435316970527,1,1,"RSA Finance"
0,-0.273953780280126,1,1,"RSA Finance"
0,-0.239252029415135,1,1,"RSA Finance"
0,-0.344526405191709,1,1,"RSA Finance"
0,-0.192983028261814,1,1,"RSA Finance"
0,-0.320484660356734,1,1,"RSA Finance"
0,0.20202259405673,1,0,"RSA Finance"
0,0.188736231253085,1,0,"RSA Finance"
0,-0.308655531145117,1,0,"RSA Finance"
0,-0.30445683046675,1,0,"RSA Finance"
0,-0.31964441891903,1,1,"RSA Finance"
0,-0.144178531566915,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.522916151867226,1,1,"RSA Finance"
0,-0.216117528838474,1,0,"RSA Finance"
0,0.0481554271128881,1,0,"RSA Finance"
0,3.04584705247066,1,0,"RSA Finance"
0,-0.285521030568456,1,0,"RSA Finance"
0,-0.400623809806652,1,0,"RSA Finance"
0,-0.480762959256569,1,0,"RSA Finance"
0,0.561045983592362,1,0,"RSA Finance"
0,-0.117795901387667,1,0,"RSA Finance"
0,2.12776635533826,1,1,"RSA Finance"
0,2.15661468655527,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.496790789146553,1,1,"RSA Finance"
0,-0.349834942171572,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.321085703977608,1,1,"RSA Finance"
0,-0.336512490246717,1,0,"RSA Finance"
0,0.447611292705917,1,1,"RSA Finance"
0,0.860766402535055,1,1,"RSA Finance"
0,-0.397418243828655,1,1,"RSA Finance"
